fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2019-04-18,AA,AA,AA,496,AA,N385AM,496,14100,PHL,"Philadelphia, PA",12889,LAS,"Las Vegas, NV",815,910,55,47,957,1145,6,1051,1151,60,0,,0,N,336,341,288,1,2176,55,0,5,0,0,810.0,31,31,
2019-11-30,AA,AA,AA,2834,AA,N112US,2834,11057,CLT,"Charlotte, NC",13931,ORF,"Norfolk, VA",1324,1323,-1,20,1343,1426,3,1437,1429,-8,0,,0,N,73,66,43,1,290,,,,,,,,,
2019-06-15,WN,WN,WN,4063,WN,N7852A,4063,12889,LAS,"Las Vegas, NV",14057,PDX,"Portland, OR",1340,1443,63,8,1451,1644,2,1555,1646,51,0,,0,N,135,123,113,1,763,23,0,0,0,28,,,,
2019-08-26,WN,WN,WN,1936,WN,N219WN,1936,12892,LAX,"Los Angeles, CA",13796,OAK,"Oakland, CA",2120,2112,-8,8,2120,2209,3,2230,2212,-18,0,,0,N,70,60,49,1,337,,,,,,,,,
2019-04-03,UA,UA,UA,485,UA,N41140,485,11618,EWR,"Newark, NJ",11292,DEN,"Denver, CO",1835,1907,32,19,1926,2110,6,2058,2116,18,0,,0,N,263,249,224,1,1605,0,0,0,0,18,,,,
2019-01-19,AS,AS,AS,79,AS,N478AS,79,11618,EWR,"Newark, NJ",12892,LAX,"Los Angeles, CA",1810,1803,-7,30,1833,2102,6,2135,2108,-27,0,,0,N,385,365,329,1,2454,,,,,,,,,
2019-03-02,AA,AA,AA,1935,AA,N816AW,1935,14321,PWM,"Portland, ME",14100,PHL,"Philadelphia, PA",540,534,-6,28,602,715,10,730,725,-5,0,,0,N,110,111,73,1,364,,,,,,,,,
2019-07-22,DL,DL_CODESHARE,DL,3456,9E,N695CA,3456,13244,MEM,"Memphis, TN",11433,DTW,"Detroit, MI",1600,1556,-4,14,1610,1828,15,1903,1843,-20,0,,0,N,123,107,78,1,610,,,,,,,,,
2019-11-09,WN,WN,WN,3457,WN,N482WN,3457,12892,LAX,"Los Angeles, CA",15376,TUS,"Tucson, AZ",1905,1901,-4,6,1907,2108,3,2125,2111,-14,0,,0,N,80,70,61,1,451,,,,,,,,,
2019-05-10,AA,AA_CODESHARE,AA,3341,MQ,N261NN,3341,14492,RDU,"Raleigh/Durham, NC",13930,ORD,"Chicago, IL",1030,1025,-5,12,1037,1114,6,1149,1120,-29,0,,0,N,139,115,97,1,646,,,,,,,,,
2019-09-19,AS,AS,AS,1051,AS,N636VA,1051,14679,SAN,"San Diego, CA",14831,SJC,"San Jose, CA",730,728,-2,17,745,847,9,910,856,-14,0,,0,N,100,88,62,1,417,,,,,,,,,
2019-12-11,WN,WN,WN,513,WN,N281WN,513,12391,ISP,"Islip, NY",11697,FLL,"Fort Lauderdale, FL",910,906,-4,14,920,1216,5,1220,1221,1,0,,0,N,190,195,176,1,1092,,,,,,,,,
2018-10-22,DL,DL_CODESHARE,DL,6048,YX,N215JQ,6048,12953,LGA,"New York, NY",10721,BOS,"Boston, MA",2159,2155,-4,17,2212,2253,6,2311,2259,-12,0,,0,N,72,64,41,1,184,,,,,,,,,
2019-05-18,DL,DL,DL,1426,DL,N859DN,1426,10397,ATL,"Atlanta, GA",15016,STL,"St. Louis, MO",2147,2144,-3,13,2157,2207,12,2232,2219,-13,0,,0,N,105,95,70,1,484,,,,,,,,,
2019-01-11,AA,AA,AA,227,AA,N946NN,227,13204,MCO,"Orlando, FL",12892,LAX,"Los Angeles, CA",1148,1142,-6,13,1155,1403,4,1424,1407,-17,0,,0,N,336,325,308,1,2218,,,,,,,,,
2019-05-25,WN,WN,WN,4479,WN,N479WN,4479,11259,DAL,"Dallas, TX",11481,ECP,"Panama City, FL",740,754,14,15,809,936,3,930,939,9,0,,0,N,110,105,87,1,674,,,,,,,,,
2019-09-05,UA,UA_CODESHARE,UA,5822,OO,N131SY,5822,10693,BNA,"Nashville, TN",13930,ORD,"Chicago, IL",1645,1653,8,12,1705,1825,9,1839,1834,-5,0,,0,N,114,101,80,1,409,,,,,,,,,
2019-06-17,AA,AA_CODESHARE,AA,4384,YX,N117HQ,4384,13931,ORF,"Norfolk, VA",13303,MIA,"Miami, FL",1148,1152,4,11,1203,1431,7,1406,1438,32,0,,0,N,138,166,148,1,802,0,0,28,0,4,,,,
2019-11-10,G4,G4,G4,2387,G4,327NV,2387,14761,SFB,"Sanford, FL",13871,OMA,"Omaha, NE",710,657,-13,11,708,850,7,921,857,-24,0,,0,N,191,180,162,1,1195,,,,,,,,,
2019-08-29,UA,UA_CODESHARE,UA,4885,C5,N23139,4885,11618,EWR,"Newark, NJ",11996,GSP,"Greer, SC",1455,1528,33,23,1551,1721,6,1656,1727,31,0,,0,N,121,119,90,1,594,11,0,0,0,20,,,,
2019-07-25,DL,DL,DL,762,DL,N307DQ,762,10397,ATL,"Atlanta, GA",13232,MDW,"Chicago, IL",1620,1730,70,9,1739,1805,4,1718,1809,51,0,,0,N,118,99,86,1,591,36,0,15,0,0,,,,
2019-08-22,AA,AA_CODESHARE,AA,4724,PT,N650AE,4724,15323,TRI,"Bristol/Johnson City/Kingsport, TN",11057,CLT,"Charlotte, NC",854,843,-11,8,851,915,11,1008,926,-42,0,,0,N,74,43,24,1,119,,,,,,,,,
2018-07-08,AA,AA,AA,578,AA,N579UW,578,14107,PHX,"Phoenix, AZ",14747,SEA,"Seattle, WA",1659,1655,-4,25,1720,1949,12,1957,2001,4,0,,0,N,178,186,149,1,1107,,,,,,,,,
2018-07-02,AS,AS,AS,402,AS,N264AK,402,14057,PDX,"Portland, OR",14831,SJC,"San Jose, CA",1749,1737,-12,24,1801,1926,5,1933,1931,-2,0,,0,N,104,114,85,1,569,,,,,,,,,
2018-11-12,WN,WN,WN,179,WN,N7709A,179,11259,DAL,"Dallas, TX",10423,AUS,"Austin, TX",725,739,14,8,747,828,3,820,831,11,0,,0,N,55,52,41,1,189,,,,,,,,,
2018-08-24,AA,AA_CODESHARE,AA,4574,YX,N437YX,4574,11278,DCA,"Washington, DC",13495,MSY,"New Orleans, LA",1800,1749,-11,35,1824,1929,5,1947,1934,-13,0,,0,N,167,165,125,1,969,,,,,,,,,
2019-07-12,UA,UA_CODESHARE,UA,4837,ZW,N447AW,4837,13930,ORD,"Chicago, IL",13342,MKE,"Milwaukee, WI",1410,1439,29,15,1454,1514,5,1503,1519,16,0,,0,N,53,40,20,1,67,9,0,0,0,7,,,,
2018-01-03,AA,AA,AA,1640,AA,N839AW,1640,10994,CHS,"Charleston, SC",11298,DFW,"Dallas/Fort Worth, TX",800,754,-6,11,805,930,19,1015,949,-26,0,,0,N,195,175,145,1,987,,,,,,,,,
2018-03-14,B6,B6,B6,1986,B6,N178JB,1986,14122,PIT,"Pittsburgh, PA",10721,BOS,"Boston, MA",530,657,87,30,727,846,7,702,853,111,0,,0,N,92,116,79,1,496,0,0,111,0,0,,,,
2019-09-05,WN,WN,WN,696,WN,N752SW,696,12892,LAX,"Los Angeles, CA",13232,MDW,"Chicago, IL",1000,1000,0,12,1012,1541,3,1555,1544,-11,0,,0,N,235,224,209,1,1750,,,,,,,,,
2019-03-24,AA,AA_CODESHARE,AA,3818,MQ,N854AE,3818,12953,LGA,"New York, NY",14524,RIC,"Richmond, VA",1416,1418,2,10,1428,1527,3,1541,1530,-11,0,,0,N,85,72,59,1,292,,,,,,,,,
2018-06-15,AA,AA,AA,739,AA,N563UW,739,14107,PHX,"Phoenix, AZ",13930,ORD,"Chicago, IL",851,859,8,18,917,1413,9,1432,1422,-10,0,,0,N,221,203,176,1,1440,,,,,,,,,
2018-04-13,WN,WN,WN,1400,WN,N7853B,1400,10423,AUS,"Austin, TX",11259,DAL,"Dallas, TX",1200,1208,8,42,1250,1328,3,1300,1331,31,0,,0,N,60,83,38,1,189,8,0,23,0,0,,,,
2019-08-04,DL,DL,DL,2494,DL,N682DA,2494,10397,ATL,"Atlanta, GA",11697,FLL,"Fort Lauderdale, FL",1212,1211,-1,18,1229,1647,14,1405,1701,,0,,1,N,113,,,1,581,,,,,,,,,
2019-06-05,B6,B6,B6,375,B6,N637JB,375,14100,PHL,"Philadelphia, PA",11697,FLL,"Fort Lauderdale, FL",627,658,31,21,719,933,7,914,940,26,0,,0,N,167,162,134,1,992,26,0,0,0,0,,,,
2018-05-15,DL,DL,DL,1462,DL,N936DL,1462,14122,PIT,"Pittsburgh, PA",10397,ATL,"Atlanta, GA",1845,1915,30,14,1929,2050,9,2028,2059,31,0,,0,N,103,104,81,1,526,4,0,1,0,26,,,,
2019-10-12,WN,WN,WN,4783,WN,N483WN,4783,13796,OAK,"Oakland, CA",14747,SEA,"Seattle, WA",1510,1508,-2,11,1519,1652,10,1720,1702,-18,0,,0,N,130,114,93,1,672,,,,,,,,,
2019-03-14,AA,AA,AA,1287,AA,N816NN,1287,10721,BOS,"Boston, MA",13930,ORD,"Chicago, IL",1132,1243,71,17,1300,1522,8,1330,1530,120,0,,0,N,178,227,202,1,867,0,0,120,0,0,,,,
2018-07-18,UA,UA_CODESHARE,UA,5742,OO,N165SY,5742,10713,BOI,"Boise, ID",13930,ORD,"Chicago, IL",1240,1247,7,23,1310,1659,17,1710,1716,6,0,,0,N,210,209,169,1,1437,,,,,,,,,
2019-04-19,B6,B6,B6,50,B6,N317JB,50,14685,SAV,"Savannah, GA",10721,BOS,"Boston, MA",958,1020,22,12,1032,1225,5,1222,1230,8,0,,0,N,144,130,113,1,901,,,,,,,,,
2018-01-15,WN,WN,WN,1665,WN,N7708E,1665,10693,BNA,"Nashville, TN",11042,CLE,"Cleveland, OH",950,949,-1,12,1001,1207,7,1215,1214,-1,0,,0,N,85,85,66,1,448,,,,,,,,,
2018-01-27,WN,WN,WN,4023,WN,N482WN,4023,13891,ONT,"Ontario, CA",13232,MDW,"Chicago, IL",650,652,2,8,700,1231,4,1245,1235,-10,0,,0,N,235,223,211,1,1706,,,,,,,,,
2019-07-18,DL,DL_CODESHARE,DL,4010,OO,N292SY,4010,14869,SLC,"Salt Lake City, UT",10800,BUR,"Burbank, CA",830,834,4,12,846,917,9,933,926,-7,0,,0,N,123,112,91,1,574,,,,,,,,,
2018-04-24,AA,AA_CODESHARE,AA,5033,OH,N560NN,5033,11057,CLT,"Charlotte, NC",10434,AVP,"Scranton/Wilkes-Barre, PA",935,925,-10,23,948,1108,5,1125,1113,-12,0,,0,N,110,108,80,1,509,,,,,,,,,
2019-11-04,AA,AA_CODESHARE,AA,3458,MQ,N247NN,3458,12992,LIT,"Little Rock, AR",11298,DFW,"Dallas/Fort Worth, TX",1823,1816,-7,19,1835,1926,17,1950,1943,-7,0,,0,N,87,87,51,1,304,,,,,,,,,
2018-10-09,WN,WN,WN,59,WN,N560WN,59,11259,DAL,"Dallas, TX",12191,HOU,"Houston, TX",2100,2151,51,10,2201,2246,5,2205,2251,46,0,,0,N,65,60,45,1,239,0,0,0,0,46,,,,
2019-11-26,B6,B6,B6,61,B6,N975JT,61,10721,BOS,"Boston, MA",14843,SJU,"San Juan, PR",2245,2239,-6,11,2250,259,3,337,302,-35,0,,0,N,232,203,189,1,1674,,,,,,,,,
2018-09-26,NK,NK,NK,150,NK,N604NK,150,13204,MCO,"Orlando, FL",11618,EWR,"Newark, NJ",2020,2300,160,20,2320,115,7,2258,122,144,0,,0,N,158,142,115,1,937,0,0,144,0,0,,,,
2018-03-26,B6,B6,B6,535,B6,N265JB,535,15070,SWF,"Newburgh/Poughkeepsie, NY",11697,FLL,"Fort Lauderdale, FL",2018,2058,40,12,2110,2334,4,2330,2338,8,0,,0,N,192,160,144,1,1118,,,,,,,,,
2018-09-27,DL,DL_CODESHARE,DL,4726,OO,N881AS,4726,11977,GRB,"Green Bay, WI",11433,DTW,"Detroit, MI",911,909,-2,21,930,1120,6,1130,1126,-4,0,,0,N,79,77,50,1,287,,,,,,,,,
2018-12-26,UA,UA,UA,540,UA,N68802,540,14771,SFO,"San Francisco, CA",12266,IAH,"Houston, TX",715,711,-4,18,729,1243,4,1258,1247,-11,0,,0,N,223,216,194,1,1635,,,,,,,,,
2019-02-05,AA,AA,AA,516,AA,N818AW,516,13796,OAK,"Oakland, CA",14107,PHX,"Phoenix, AZ",601,552,-9,13,605,834,8,857,842,-15,0,,0,N,116,110,89,1,646,,,,,,,,,
2018-10-18,UA,UA_CODESHARE,UA,3996,EV,N14180,3996,11618,EWR,"Newark, NJ",15096,SYR,"Syracuse, NY",750,806,16,26,832,917,5,908,922,14,0,,0,N,78,76,45,1,195,,,,,,,,,
2018-05-29,DL,DL_CODESHARE,DL,5568,EV,N707EV,5568,14524,RIC,"Richmond, VA",10721,BOS,"Boston, MA",1230,1229,-1,16,1245,1351,23,1412,1414,2,0,,0,N,102,105,66,1,474,,,,,,,,,
2018-10-18,AA,AA_CODESHARE,AA,4067,MQ,N224NN,4067,10279,AMA,"Amarillo, TX",11298,DFW,"Dallas/Fort Worth, TX",1236,1231,-5,9,1240,1334,7,1350,1341,-9,0,,0,N,74,70,54,1,312,,,,,,,,,
2018-01-25,AA,AA_CODESHARE,AA,4175,ZW,N417AW,4175,10135,ABE,"Allentown/Bethlehem/Easton, PA",14100,PHL,"Philadelphia, PA",1650,1641,-9,13,1654,1714,4,1738,1718,-20,0,,0,N,48,37,20,1,55,,,,,,,,,
2018-11-20,B6,B6,B6,914,B6,N657JB,914,11697,FLL,"Fort Lauderdale, FL",12197,HPN,"White Plains, NY",759,754,-5,18,812,1028,4,1051,1032,-19,0,,0,N,172,158,136,1,1097,,,,,,,,,
2019-06-28,AS,AS,AS,1390,AS,N921VA,1390,14771,SFO,"San Francisco, CA",13495,MSY,"New Orleans, LA",1250,1250,0,19,1309,1903,5,1920,1908,-12,0,,0,N,270,258,234,1,1911,,,,,,,,,
2019-11-05,WN,WN,WN,1316,WN,N249WN,1316,14908,SNA,"Santa Ana, CA",11292,DEN,"Denver, CO",645,643,-2,23,706,1002,9,1010,1011,1,0,,0,N,145,148,116,1,846,,,,,,,,,
2018-08-23,DL,DL,DL,2046,DL,N314DN,2046,14107,PHX,"Phoenix, AZ",10397,ATL,"Atlanta, GA",1551,1546,-5,15,1601,2207,9,2243,2216,-27,0,,0,N,232,210,186,1,1587,,,,,,,,,
2019-10-24,NK,NK,NK,678,NK,N618NK,678,14635,RSW,"Fort Myers, FL",11433,DTW,"Detroit, MI",2217,2208,-9,9,2217,34,7,109,41,-28,0,,0,N,172,153,137,1,1084,,,,,,,,,
2019-10-03,DL,DL,DL,883,DL,N308DN,883,13342,MKE,"Milwaukee, WI",13487,MSP,"Minneapolis, MN",630,658,28,36,734,827,5,744,832,48,0,,0,N,74,94,53,1,297,28,0,20,0,0,,,,
2019-05-16,AA,AA,AA,2106,AA,N927UW,2106,14107,PHX,"Phoenix, AZ",12889,LAS,"Las Vegas, NV",2031,2027,-4,19,2046,2131,9,2139,2140,1,0,,0,N,68,73,45,1,255,,,,,,,,,
2019-12-12,DL,DL_CODESHARE,DL,4524,OO,N250SY,4524,11423,DSM,"Des Moines, IA",14869,SLC,"Salt Lake City, UT",1747,1751,4,15,1806,1955,6,1945,2001,16,0,,0,N,178,190,169,1,955,4,0,12,0,0,,,,
2018-01-11,AS,AS,AS,548,AS,N520AS,548,14057,PDX,"Portland, OR",12892,LAX,"Los Angeles, CA",2155,2137,-18,18,2155,2345,9,29,2354,-35,0,,0,N,154,137,110,1,834,,,,,,,,,
2018-06-18,DL,DL,DL,827,DL,N372NW,827,13487,MSP,"Minneapolis, MN",13198,MCI,"Kansas City, MO",700,653,-7,18,711,811,4,828,815,-13,0,,0,N,88,82,60,1,393,,,,,,,,,
2018-06-01,B6,B6,B6,2202,B6,N353JB,2202,12478,JFK,"New York, NY",10792,BUF,"Buffalo, NY",1429,1440,11,13,1453,1543,3,1601,1546,-15,0,,0,N,92,66,50,1,301,,,,,,,,,
2019-03-13,DL,DL,DL,1178,DL,N658DL,1178,15304,TPA,"Tampa, FL",10397,ATL,"Atlanta, GA",1655,1652,-3,10,1702,1806,6,1834,1812,-22,0,,0,N,99,80,64,1,406,,,,,,,,,
2018-04-01,DL,DL,DL,1854,DL,N927DN,1854,11433,DTW,"Detroit, MI",11292,DEN,"Denver, CO",1555,1554,-1,21,1615,1711,9,1718,1720,2,0,,0,N,203,206,176,1,1123,,,,,,,,,
2019-08-06,UA,UA,UA,555,UA,N75426,555,14679,SAN,"San Diego, CA",13930,ORD,"Chicago, IL",1047,1047,0,13,1100,1626,13,1656,1639,-17,0,,0,N,249,232,206,1,1723,,,,,,,,,
2018-05-16,DL,DL_CODESHARE,DL,3522,OO,N453SW,3522,10980,CHA,"Chattanooga, TN",10397,ATL,"Atlanta, GA",715,714,-1,13,727,751,8,809,759,-10,0,,0,N,54,45,24,1,106,,,,,,,,,
2019-03-20,UA,UA,UA,2032,UA,N69833,2032,13204,MCO,"Orlando, FL",11618,EWR,"Newark, NJ",821,816,-5,32,848,1055,6,1056,1101,5,0,,0,N,155,165,127,1,937,,,,,,,,,
2019-08-21,UA,UA_CODESHARE,UA,5503,OO,N593ML,5503,12892,LAX,"Los Angeles, CA",14689,SBA,"Santa Barbara, CA",1510,1506,-4,17,1523,1544,13,1600,1557,-3,0,,0,N,50,51,21,1,89,,,,,,,,,
2018-11-30,UA,UA_CODESHARE,UA,5938,OO,N794SK,5938,12266,IAH,"Houston, TX",10372,ASE,"Aspen, CO",935,932,-3,19,951,1103,3,1126,1106,-20,0,,0,N,171,154,132,1,913,,,,,,,,,
2018-07-20,WN,WN,WN,2065,WN,N474WN,2065,10693,BNA,"Nashville, TN",13204,MCO,"Orlando, FL",1440,1528,48,16,1544,1818,10,1735,1828,53,0,,0,N,115,120,94,1,616,0,0,53,0,0,,,,
2019-05-13,UA,UA_CODESHARE,UA,4736,AX,N845HK,4736,13367,MLI,"Moline, IL",13930,ORD,"Chicago, IL",1345,1338,-7,18,1356,1429,24,1455,1453,-2,0,,0,N,70,75,33,1,139,,,,,,,,,
2018-01-03,AA,AA_CODESHARE,AA,2999,OO,N718SK,2999,11298,DFW,"Dallas/Fort Worth, TX",10372,ASE,"Aspen, CO",1640,1723,43,19,1742,1848,3,1809,1851,42,0,,0,N,149,148,126,1,701,34,0,0,0,8,1638,38,38,
2018-09-17,UA,UA_CODESHARE,UA,4732,AX,N14116,4732,11292,DEN,"Denver, CO",13502,MTJ,"Montrose/Delta, CO",1145,1218,33,15,1233,1308,3,1248,1311,23,0,,0,N,63,53,35,1,196,20,0,0,0,3,,,,
2018-11-03,G4,G4,G4,2170,G4,273NV,2170,14761,SFB,"Sanford, FL",11973,GPT,"Gulfport/Biloxi, MS",1337,1325,-12,9,1334,1349,7,1415,1356,-19,0,,0,N,98,91,75,1,485,,,,,,,,,
2019-02-04,DL,DL,DL,1124,DL,N345DN,1124,10397,ATL,"Atlanta, GA",11697,FLL,"Fort Lauderdale, FL",1500,1500,0,11,1511,1634,2,1654,1636,-18,0,,0,N,114,96,83,1,581,,,,,,,,,
2018-03-03,AS,AS,AS,428,AS,N494AS,428,14747,SEA,"Seattle, WA",12892,LAX,"Los Angeles, CA",625,617,-8,38,655,917,13,915,930,15,0,,0,N,170,193,142,1,954,0,0,15,0,0,,,,
2018-05-14,AA,AA_CODESHARE,AA,4997,PT,N686AE,4997,13342,MKE,"Milwaukee, WI",14100,PHL,"Philadelphia, PA",910,900,-10,15,915,1148,9,1218,1157,-21,0,,0,N,128,117,93,1,690,,,,,,,,,
2018-06-17,AA,AA_CODESHARE,AA,5468,OH,N600NN,5468,11995,GSO,"Greensboro/High Point, NC",11057,CLT,"Charlotte, NC",2004,,,,,,,2102,,,1,A,0,N,58,,,1,83,,,,,,,,,
2018-08-20,UA,UA_CODESHARE,UA,5248,OO,N925EV,5248,14689,SBA,"Santa Barbara, CA",14771,SFO,"San Francisco, CA",1650,1643,-7,22,1705,1753,4,1800,1757,-3,0,,0,N,70,74,48,1,262,,,,,,,,,
2018-02-15,AA,AA,AA,1910,AA,N973UY,1910,11057,CLT,"Charlotte, NC",12953,LGA,"New York, NY",1001,955,-6,32,1027,1155,10,1205,1205,0,0,,0,N,124,130,88,1,544,,,,,,,,,
2018-02-21,DL,DL_CODESHARE,DL,4324,OO,N161PQ,4324,11433,DTW,"Detroit, MI",11618,EWR,"Newark, NJ",840,833,-7,28,901,1011,8,1030,1019,-11,0,,0,N,110,106,70,1,488,,,,,,,,,
2018-10-04,DL,DL,DL,1180,DL,N365NW,1180,11193,CVG,"Cincinnati, OH",11292,DEN,"Denver, CO",951,946,-5,9,955,1029,7,1052,1036,-16,0,,0,N,181,170,154,1,1069,,,,,,,,,
2018-02-20,WN,WN,WN,759,WN,N260WN,759,11278,DCA,"Washington, DC",13342,MKE,"Milwaukee, WI",1100,1101,1,20,1121,1205,4,1205,1209,4,0,,0,N,125,128,104,1,634,,,,,,,,,
2019-11-11,UA,UA_CODESHARE,UA,5376,OO,N860AS,5376,13244,MEM,"Memphis, TN",13930,ORD,"Chicago, IL",1104,,,,,,,1308,,,1,C,0,N,124,,,1,491,,,,,,,,,
2018-03-23,WN,WN,WN,1726,WN,N901WN,1726,12191,HOU,"Houston, TX",11292,DEN,"Denver, CO",535,533,-2,11,544,653,7,705,700,-5,0,,0,N,150,147,129,1,883,,,,,,,,,
2018-05-29,DL,DL,DL,791,DL,N360NB,791,14747,SEA,"Seattle, WA",14771,SFO,"San Francisco, CA",959,957,-2,23,1020,1211,9,1220,1220,0,0,,0,N,141,143,111,1,679,,,,,,,,,
2019-10-24,AA,AA,AA,228,AA,N905NN,228,14747,SEA,"Seattle, WA",11298,DFW,"Dallas/Fort Worth, TX",1005,1101,56,23,1124,1724,12,1605,1736,91,0,,0,N,240,275,240,1,1660,0,0,88,0,3,,,,
2018-08-12,AA,AA,AA,417,AA,N163US,417,13891,ONT,"Ontario, CA",14107,PHX,"Phoenix, AZ",1246,1236,-10,7,1243,1338,7,1403,1345,-18,0,,0,N,77,69,55,1,325,,,,,,,,,
2019-10-15,UA,UA_CODESHARE,UA,5447,OO,N701BR,5447,11413,DRO,"Durango, CO",11292,DEN,"Denver, CO",1517,1511,-6,16,1527,1612,10,1632,1622,-10,0,,0,N,75,71,45,1,250,,,,,,,,,
2019-09-30,NK,NK,NK,241,NK,N639NK,241,11042,CLE,"Cleveland, OH",10397,ATL,"Atlanta, GA",600,600,0,18,618,734,14,800,748,-12,0,,0,N,120,108,76,1,554,,,,,,,,,
2019-04-11,WN,WN,WN,406,WN,N8525S,406,15016,STL,"St. Louis, MO",14683,SAT,"San Antonio, TX",2130,2214,44,6,2220,25,2,2345,27,42,0,,0,N,135,133,125,1,786,42,0,0,0,0,,,,
2018-07-06,NK,NK,NK,504,NK,N534NK,504,13495,MSY,"New Orleans, LA",11618,EWR,"Newark, NJ",1940,1945,5,17,2002,2353,14,2339,7,28,0,,0,N,179,202,171,1,1167,0,0,23,0,5,,,,
2018-02-06,DL,DL,DL,1436,DL,N326DN,1436,10397,ATL,"Atlanta, GA",11278,DCA,"Washington, DC",1245,1245,0,11,1256,1407,5,1425,1412,-13,0,,0,N,100,87,71,1,547,,,,,,,,,
2019-08-01,DL,DL_CODESHARE,DL,3529,OO,N906SW,3529,10627,BIS,"Bismarck/Mandan, ND",13487,MSP,"Minneapolis, MN",1336,1331,-5,10,1341,1441,3,1505,1444,-21,0,,0,N,89,73,60,1,386,,,,,,,,,
2019-01-26,DL,DL_CODESHARE,DL,6306,G7,N317CA,6306,11193,CVG,"Cincinnati, OH",11433,DTW,"Detroit, MI",1347,1336,-11,13,1349,1433,9,1505,1442,-23,0,,0,N,78,66,44,1,229,,,,,,,,,
2018-12-10,UA,UA_CODESHARE,UA,4839,ZW,N464AW,4839,10434,AVP,"Scranton/Wilkes-Barre, PA",13930,ORD,"Chicago, IL",530,519,-11,19,538,610,7,656,617,-39,0,,0,N,146,118,92,1,632,,,,,,,,,
2018-10-10,UA,UA_CODESHARE,UA,5852,OO,N472CA,5852,11921,GJT,"Grand Junction, CO",11292,DEN,"Denver, CO",934,952,18,17,1009,1048,6,1040,1054,14,0,,0,N,66,62,39,1,212,,,,,,,,,
2019-10-21,AS,AS_CODESHARE,AS,2255,QX,N448QX,2255,14747,SEA,"Seattle, WA",14570,RNO,"Reno, NV",1730,1756,26,20,1816,1942,8,1930,1950,20,0,,0,N,120,114,86,1,564,7,0,0,0,13,,,,
2018-07-14,DL,DL,DL,1981,DL,N363NW,1981,13487,MSP,"Minneapolis, MN",14893,SMF,"Sacramento, CA",1120,1149,29,21,1210,1320,4,1308,1324,16,0,,0,N,228,215,190,1,1517,16,0,0,0,0,,,,
2019-09-08,UA,UA_CODESHARE,UA,5451,OO,N464SW,5451,10599,BHM,"Birmingham, AL",12266,IAH,"Houston, TX",1520,1514,-6,31,1545,1722,10,1720,1732,12,0,,0,N,120,138,97,1,562,,,,,,,,,
2019-06-19,WN,WN,WN,2337,WN,N8525S,2337,11292,DEN,"Denver, CO",10721,BOS,"Boston, MA",1745,1759,14,22,1821,2341,5,2340,2346,6,0,,0,N,235,227,200,1,1754,,,,,,,,,
2019-06-28,AA,AA_CODESHARE,AA,5314,OH,N603NN,5314,11057,CLT,"Charlotte, NC",10135,ABE,"Allentown/Bethlehem/Easton, PA",935,932,-3,32,1004,1117,4,1122,1121,-1,0,,0,N,107,109,73,1,481,,,,,,,,,
2019-07-10,F9,F9,F9,572,F9,N338FR,572,14869,SLC,"Salt Lake City, UT",11292,DEN,"Denver, CO",2137,2152,15,11,2203,2257,18,2309,2315,6,0,,0,N,92,83,54,1,391,,,,,,,,,
2018-11-20,UA,UA,UA,606,UA,N37502,606,12266,IAH,"Houston, TX",11697,FLL,"Fort Lauderdale, FL",1426,1420,-6,23,1443,1748,3,1750,1751,1,0,,0,N,144,151,125,1,966,,,,,,,,,
2018-07-31,WN,WN,WN,1953,WN,N555LV,1953,13198,MCI,"Kansas City, MO",10397,ATL,"Atlanta, GA",1235,1242,7,10,1252,1655,15,1540,1710,90,0,,0,N,125,208,183,1,692,7,0,83,0,0,,,,
2019-02-21,DL,DL,DL,802,DL,N338NW,802,12953,LGA,"New York, NY",10397,ATL,"Atlanta, GA",1730,1739,9,19,1758,2006,11,2009,2017,8,0,,0,N,159,158,128,1,762,,,,,,,,,
2019-04-26,UA,UA,UA,2223,UA,N66841,2223,14057,PDX,"Portland, OR",11292,DEN,"Denver, CO",1240,1232,-8,16,1248,1554,10,1609,1604,-5,0,,0,N,149,152,126,1,991,,,,,,,,,
2018-04-29,DL,DL_CODESHARE,DL,4312,OO,N763SK,4312,13487,MSP,"Minneapolis, MN",12278,ICT,"Wichita, KS",1935,1932,-3,16,1948,2104,6,2129,2110,-19,0,,0,N,114,98,76,1,545,,,,,,,,,
2018-08-26,UA,UA_CODESHARE,UA,5391,OO,N782SK,5391,11292,DEN,"Denver, CO",10372,ASE,"Aspen, CO",1115,1112,-3,27,1139,1208,4,1209,1212,3,0,,0,N,54,60,29,1,125,,,,,,,,,
2019-07-08,AS,AS,AS,1404,AS,N522VA,1404,14747,SEA,"Seattle, WA",14057,PDX,"Portland, OR",935,929,-6,14,943,1008,2,1040,1010,-30,0,,0,N,65,41,25,1,129,,,,,,,,,
